-2.3,0.6,4.34,4.23,2.73,0.2,0.64
-2.38,0.6,4.344,4.23,2.73,0.225,1.02
-2.3,0.6,4.34,4.23,2.73,0.25,1.62
-2.3,0.6,4.344,4.178,2.73,0.275,2.63
-2.3,0.6,4.348,4.4,2.73,0.325,6
-2.3,0.6,4.34,4.23,2.73,0.35,8.47
-2.4,0.6,4.34,4.23,2.736,0.375,12.27
-2.32,0.6,4.34,4.23,2.736,0.4,19.59
-1.4,0.6,4.344,4.23,2.73,0.425,30.48
-2.3,0.6,4.34,4.23,2.73,0.45,46.66
